text,image_path,label
Historic and harrowing: Chronicling Hurricane #Irma's destructive path. https://t.co/JREiVTQV2n https://t.co/CGt9AgpXz5,data_image/hurricane_irma/18_9_2017/909779060158554113_0.jpg,relief_info
National Guard assisting Puerto Rico ἟5἟7 Still a long road back. Keep them in prayer ὤFἿC https://t.co/q2LzupeRjy,data_image/hurricane_maria/9_11_2017/928616273226944512_0.jpg,urgent_help
Hollyoaks bosses confirm the death of Terence Harvey https://t.co/rE4U8BXJmo https://t.co/zA2LFLWLTT,data_image/hurricane_harvey/13_9_2017/907761690485411840_0.jpg,irrelevant
A CCTV Footage of Swimming Pool During Nepal And India Earthquake http://t.co/GGIkp9JHMr,images_train/nepal_14.jpg,misinformation
VISUAL LOOP OF HURRICANE MARIA @weatherchannel @CBSNews @NBCNews @abcnews @CNNweather @NEWeatherWx @NEweatherHQ https://t.co/w0MUlTl5dx,data_image/hurricane_maria/20_9_2017/910614156029698048_0.jpg,relief_info
"This is why #Mexico keeps getting hit by earthquakes (MAP, PHOTOS) - https://t.co/qc9Zg7Kpip #Earthquake https://t.co/PbTy5O9AjX",data_image/mexico_earthquake/20_9_2017/910567464144179201_0.jpg,urgent_help
RT @ColeIsAnOcean: Alright Hurricane Irma let's settle this like men https://t.co/CsNOuxHvrT,data_image/hurricane_irma/7_9_2017/905658685887717377_0.jpg,irrelevant
"\""Chill yo....chill nigga quit playing!\"" #Sandy lol http://t.co/V5BfcrIp",images_train/sandy_fake_54.jpg,misinformation
"Not only California, Northern Spain &amp; Portugal also got devastated by wildfires https://t.co/5s5mo7TLF9 https://t.co/e5e1SoW84U",data_image/california_wildfires/19_10_2017/920916661519007745_2.jpg,relief_info
Naomi Klein: We Are Seeing the Shock Doctrine in Effect After Hurricanes Harvey &amp; Irma https://t.co/l3WaPCuiMh https://t.co/MAJV5Bl95f,data_image/hurricane_irma/18_9_2017/909797220534194176_0.jpg,urgent_help
"The \""City That Never Sleeps\"" has finally gone to bed #hurricanesandy #recentphoto #blackout #nyc 🗽🌃 http://t.co/bTswV5ax",images_train/sandy_real_72.jpg,irrelevant
Fucking hell! #hurricane #sandy #nyc #disaster #mental #shitson http://t.co/Br0cXxD4,images_train/sandy_fake_28.jpg,misinformation
Hartford residents keep in contact with loved ones bracing for Hurricane Irma https://t.co/233393TSt7 https://t.co/fn72EU9kOF,data_image/hurricane_irma/7_9_2017/905711015572250632_0.jpg,relief_info
Hurricane Harvey Wrecked Their Wedding Plansthen A Man Who | https://t.co/DDkko1Dr2W | #Faith https://t.co/4AZbS7vP0b,data_image/hurricane_harvey/6_9_2017/905409873076043781_0.jpg,urgent_help
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,data_image/mexico_earthquake/2_10_2017/914993292290469888_2.jpg,irrelevant
Sandy nos ha querido quitar la libertad http://t.co/it13fJ0x,images_train/sandy_fake_29.jpg,misinformation
#tech2s Hurricane Harvey's victims wrestle to get better ......For More-&gt;&gt; https://t.co/XtcaeDaLwy https://t.co/NzQAqlJNUD,data_image/hurricane_harvey/16_9_2017/908854000518234113_0.jpg,relief_info
"RT @NPRrussell: A few more pictures from Rockport and Fulton, Texas. Hurricane Harvey was not kind. https://t.co/Rg6T16zac2",data_image/hurricane_harvey/27_8_2017/901705136782716928_1.jpg,urgent_help
"WI cheesemakers donate 17,000 lbs of cheese to Harvey relief efforts https://t.co/WbrnNyTDLd https://t.co/nAjaJpp1rs",data_image/hurricane_harvey/3_9_2017/904370914938286080_0.jpg,irrelevant
Hurricane Sandy http://t.co/jgohESes,images_train/sandy_fake_21.jpg,misinformation
RT @StuOstro: Textbook double eyewall; outer one currently hitting St. Croix #HurricaneMaria https://t.co/7bLRnkmZfd,data_image/hurricane_maria/20_10_2017/921358561699082240_0.jpg,relief_info
Everything is beneath rubble | Testimonials from #Cuba following Hurricane #Irma https://t.co/XApfLjgy6a https://t.co/gVuappY0hj,data_image/hurricane_irma/17_9_2017/909447024801705986_0.jpg,urgent_help
Living in a shack should not make you too rich to help. #Irma #BVI #OECD #UKaid #PritiPatel https://t.co/e7Jr9XVjl6,data_image/hurricane_irma/18_9_2017/909749533948743682_0.jpg,irrelevant
Sick af! #hurricane #sandy http://t.co/UPUJUgsR,images_train/sandy_fake_22.jpg,misinformation
#BREAKING: Tornado Watch for #UCF and most of Florida through midnight. #IrmaUCF #HurricaneIrma https://t.co/I5FU1lOyVL,data_image/hurricane_harvey/10_9_2017/906911279805280259_0.jpg,relief_info
"Suntory Pledges $200,000 To Support Earthquake Relief and Recovery in Mexico https://t.co/oGakOIWAoM https://t.co/RzIEctvarE",data_image/mexico_earthquake/27_9_2017/913052415926161409_0.jpg,urgent_help
Many Trump voters who got hurricane relief in Texas aren't sure about helping Puerto Rico https://t.co/HBLi5wrM4h https://t.co/L4HC9gXpkN,data_image/hurricane_maria/20_10_2017/921497400958631936_0.jpg,irrelevant
#holdfast #staystrong #carryon #tomboftheunknown #hurricane #sandy http://t.co/xbLpzhrq,images_train/sandy_fake_17.jpg,misinformation
NASA looks within category 5 Hurricane Maria before and after first landfall https://t.co/bqGqlefKkv https://t.co/Sis89zGKP0,data_image/hurricane_maria/23_9_2017/911619074458652672_0.jpg,relief_info
"Historic, catastrophic flooding underway in Houston from Tropical Storm Harvey https://t.co/2a6YtgMLkC https://t.co/9uEXEk2XRl",data_image/hurricane_harvey/27_8_2017/901792186030637057_0.jpg,urgent_help
"RT @syrieyes RT @nowthisnews: How high is the water in Brigantine, NJ? This high: \n\n#sandy http://t.co/DejzbDJo",images_train/sandy_real_74.jpg,irrelevant
Feel bad for the neighbors who gotta deal with this guy lol #HurricaneSandy http://t.co/yKHAL6O4,images_train/sandy_fake_25.jpg,misinformation
@CNN Words are just words. Why not open your big house to Harvey victims? https://t.co/Ce2GJpYkVM,data_image/hurricane_harvey/5_9_2017/905105412248260609_0.jpg,relief_info
"California wildfires burning out of control are natural phenomena, NOT â€œclimate changeâ€ â€”â€¦ https://t.co/FCuTAW7lDV https://t.co/uR2j0KByQg",data_image/california_wildfires/16_10_2017/919983755971792897_0.jpg,urgent_help
Ha donna finally kissed harveyὠ4ὠ4ὠ4ὠ4 icant wait 4months to see wht will happen to #Darvey ὢ2ὢ2ὢ2ὢ2ὢ2 https://t.co/uwj8rc5vyc,data_image/hurricane_harvey/18_9_2017/909743510626201600_0.jpg,irrelevant
"\""oh you know..just driving down the street and...... Wtf is that a shark\""!!! #Sandy #Hurricane #2012problems http://t.co/peVPFO4L",images_train/sandy_fake_19.jpg,misinformation
#harvey #irma and now #jose #maria ? hummm... https://t.co/BGDD06rTQ8,data_image/hurricane_irma/17_9_2017/909435281216073728_0.jpg,relief_info
Big earthquake in my Iran. Help them to stand up soon. https://t.co/LiNKO2Cftj,data_image/iraq_iran_earthquake/13_11_2017/930151625032740865_1.jpg,urgent_help
Dicen que Apple demandará al huracán Sandy por pirateare los Apple Maps. http://t.co/kC7n74fA,images_train/sandy_real_132.jpg,irrelevant
"Aaaayo, this ish is scary but cool. I'm screwed if we have to swim LOL #hurricanesandy #newyork #besafe #201 http://t.co/kVqjeI1v",images_train/sandy_fake_22.jpg,misinformation
Hurricane #Maria is now back over water &amp; moving away from Puerto Rico. https://t.co/MUCvnKt9Gu,data_image/hurricane_maria/20_9_2017/910571932550029312_0.jpg,relief_info
Debris clean-up following Hurricane Irma https://t.co/xtlwq7FEce https://t.co/aEEIyobkpE,data_image/hurricane_irma/18_9_2017/909803016621928448_0.jpg,urgent_help
"RT @CarolG254: #HurricaneHarvey Prophesied, one month later FULFILLED. Surely He is a Just Judge https://t.co/bLoFe30fUy",data_image/hurricane_harvey/4_9_2017/904623406133501953_1.jpg,irrelevant
"\""@PardonMyPoppet: psimadethis's crazy #sandy photo. Times Square Subway Stop http://t.co/67mWdqyc\"" not sure if photoshopped, but interesting",images_train/sandy_fake_37.jpg,misinformation
Lets not forget about Mexico. incredible graphic demonstrating intensity of 7.1 earthquake. https://t.co/GVPc7TX1dQ,data_image/mexico_earthquake/24_9_2017/911990184186662918_0.jpg,relief_info
"RT @CruiseIndustry: Carnival, Arisons Pledge $10 Million to Hurricane Irma Relief https://t.co/eHP3jbrKLV https://t.co/pYs2rqj3FD",data_image/hurricane_irma/18_9_2017/909751782447964160_0.jpg,urgent_help
#Groundzero #nyc #hurricanesandy #instagram #wow #mothernature http://t.co/lzzqJkc4,images_train/sandy_real_106.jpg,irrelevant
#Tweets have shown the infamous double-toilet bathrooms installed in some locations #Sochi #odoroom http://t.co/eRx3KWWSr2,images_train/sochi_fake_16.jpg,misinformation
Harvey ou Irma á¾“7á¼¿Dá¾“7á¼¿Dá¾“7á¼¿D https://t.co/83ojha51JD,data_image/hurricane_harvey/5_9_2017/905119957821915138_2.jpg,relief_info
“Schools Destroyed in #IranEarthquake to Be Reconstructed Soon” https://t.co/nmRYDQtMsK https://t.co/vgkrZ2wPvL,data_image/iraq_iran_earthquake/14_11_2017/930437861287055362_0.jpg,urgent_help
Nepal's historic Dharahara Tower collapses in massive earthquake http://t.co/wNxy3Glv6Y,images_train/nepal_25.jpg,irrelevant
RT @JuscallmeTWEET: 😳😕 Sandy Trippin 4real ..Sharks Swimming By Yu Tho #Hurricanesandy http://t.co/mx9o81Iq &lt;that some end of days shit,images_train/sandy_fake_38.jpg,misinformation
Who will pay for the devastation caused by Hurricane Harvey? https://t.co/zsxnkDpQiW #fakenews #propaganda https://t.co/hPYFFQBBLx,data_image/hurricane_harvey/3_9_2017/904353728765067264_0.jpg,relief_info
Hurricane Harvey to disrupt US auto market https://t.co/GPgxw5hwm5 https://t.co/6mOqa1Gok3,data_image/hurricane_harvey/6_9_2017/905367007092105216_0.jpg,urgent_help
"Nurse fleeing California wildfires puts horse in car, picture goes viral via FOX NEWS https://t.co/wjDKs5YRKZ https://t.co/5JNMe8ppJC",data_image/california_wildfires/18_10_2017/920641665869660160_0.jpg,irrelevant
Pretty sick photo of Hurricane Sandy approaching NYC 🗽 http://t.co/3nyD8wyL,images_train/sandy_fake_43.jpg,misinformation
A s/o for all of those affected by Harvey!! https://t.co/K9Up1ZmKjr,data_image/hurricane_harvey/6_9_2017/905362011139313664_0.jpg,relief_info
#HarveyCantMessWithTexas https://t.co/uKTVjcKizd @ErwinCenter Let's show up and support y'all! https://t.co/Xl0IdyNirC,data_image/hurricane_harvey/13_9_2017/908042993566932993_0.jpg,urgent_help
Stressed no more thanks to Dr. Jorge Mora's acupuncture workshop. â˜¯ #FIUMed https://t.co/JlGkITdLXE,data_image/srilanka_floods/7_6_2017/872523406041911297_2.jpg,irrelevant
http://t.co/Yf1TDByi\n because of hurricane Sandy there's sharks swimming in the neighborhoods. wtf,images_train/sandy_fake_26.jpg,misinformation
Extreme weather highlights need to address inequality in #climate resilience. #Irma https://t.co/uy9v5cQVPw https://t.co/ijLF4sLcGg,data_image/hurricane_irma/17_9_2017/909455674891005952_0.jpg,relief_info
Tropical Storm Harvey Displaces Scores of LDS Families - Church News and Events https://t.co/vAxhbma4NP https://t.co/1GxBJVtXHV,data_image/hurricane_harvey/8_9_2017/906023333044424708_0.jpg,urgent_help
andjelicaaa's photo http://t.co/U1PI0vtE Beautiful and haunting photograph from the effects of Sandy,images_train/sandy_real_153.jpg,irrelevant
Thai University student spots low flying jet over jungle on Tomnod-poss missing Malaysia Air MH370?? http://t.co/VkvuKsQFNk,images_train/malaysia_fake_28.jpg,misinformation
#Maria's path will intersect #Irma's path north of the Domincan Republic (blue line Irma) @WMNFirstWarning https://t.co/TWwCB0b8vz,data_image/hurricane_irma/19_9_2017/910089045988036608_0.jpg,relief_info
"Hurricane Irma: Residential trash, recycling pickup to be suspended in Pasco County https://t.co/ha1wi7scXd https://t.co/lNrPFogqjd",data_image/hurricane_irma/7_9_2017/905647417168498688_0.jpg,urgent_help
Thoughts and ὤF for everyone in the #FloridaKeys affected by #irma TY to first responders and those working tireless… https://t.co/bp60kI4waS,data_image/hurricane_irma/17_9_2017/909432660434530306_0.jpg,irrelevant
Tomb of the unknown soldier remains guarded throughout #HurricaneSandy . #respect #FortHood http://t.co/Ipg7oA8P,images_train/sandy_fake_63.jpg,misinformation
The 2017 Iran-Iraq earthquake: Crustal deformation detected by ALOS-2 data. https://t.co/eccljkBzYH https://t.co/g1yyvVZyWM,data_image/iraq_iran_earthquake/15_11_2017/930708969215217664_0.jpg,relief_info
Mexico shows the power of people to step up together in the face of disaster https://t.co/Qobg6j0qFl https://t.co/f2eopffuyK,data_image/mexico_earthquake/25_9_2017/912123204994560000_0.jpg,urgent_help
_brando_'s photo http://t.co/dadX05q7          Lower manhattan lights out. #hurricanesandy,images_train/sandy_real_82.jpg,irrelevant
"Whoa, apparently there are #sharks deep in New Jersey! Hectic. #Sandy http://t.co/bEozD4kA",images_train/sandy_fake_25.jpg,misinformation
"RT @FatherCapo: Lord, please calm the storm! #PrayForPuertoRico #HurricaneMaria https://t.co/lWZZSBlE3r",data_image/hurricane_maria/23_9_2017/911526057819480065_0.jpg,relief_info
#PROJECTCURE sending medical supplies for Mexico #earthquake assistance. https://t.co/axM1ydtFDK,data_image/mexico_earthquake/20_9_2017/910649369929461760_0.jpg,urgent_help
Mora on the TL https://t.co/r5bWCzEqHZ,data_image/srilanka_floods/18_6_2017/876285490714087424_0.jpg,irrelevant
#NepalEarthquake... This picture just made my year http://t.co/VHTIUYu3Hf,images_train/nepal_01.jpg,misinformation
RT @flightradar24: #NOAA42 about to say hello to Hurricane #Maria. https://t.co/n8LsE7RuDj https://t.co/JenjBvBwxZ,data_image/hurricane_maria/23_9_2017/911502259451826176_0.jpg,relief_info
Pearl Fincher Museum continues post-Harvey cleanup efforts https://t.co/XtB919dtLW https://t.co/TBNZNBMPup,data_image/hurricane_harvey/19_9_2017/910160788849008640_0.jpg,urgent_help
Shit is too crazy #RIPMartin #PrayforBoston π™ http://t.co/7FU3RmkgC5,images_train/boston_real_25.jpg,irrelevant
#Sandy my prayers go out to all the victims and their friends and family. http://t.co/ji7eWHqH,images_train/sandy_fake_23.jpg,misinformation
Army North Leads the Way for DoD in Puerto Rico https://t.co/E6wYiAHtEb https://t.co/uiIJRi0UZn,data_image/hurricane_maria/23_10_2017/922541156797366272_0.jpg,relief_info
Earthquake strikes Mexico coast just days after quake in capital kills more than 300 â€“â€¦ https://t.co/tFKu3eMQWN https://t.co/ZjMm6dP7v6,data_image/mexico_earthquake/25_9_2017/912111784588398592_0.jpg,urgent_help
"Living room looks like Sea World exhibit RT @nowthisnews: How high is the water in Brigantine, NJ? This high: \n\n#sandy http://t.co/50QByIl2",images_train/sandy_real_74.jpg,irrelevant
"@jenlarino Jennifer, Oh my God! It's out of my understanding! How could it happen? #ColumbianChemicals http://t.co/0DurKWFKEp",images_train/columbianChemicals_fake_01.jpg,misinformation
"Mapped photo-tweets of Irma in Florida, GA, SC https://t.co/wIh7V6mLH2 https://t.co/4VwahN8mlr",data_image/hurricane_irma/17_9_2017/909451654688378880_0.jpg,relief_info
Devastating images from Iranian cities impacted by last night's earthquake. #Iran #earthquake https://t.co/yUXgtqGVcD,data_image/iraq_iran_earthquake/13_11_2017/930076476569018368_2.jpg,urgent_help
well there goes my summers  and my childhood 😥💔 #fuckyou #sandy #rip #seaside #boardwalk http://t.co/wM3audnE,images_train/sandy_real_118.jpg,irrelevant
It looks like 4chan might have really found something - Why are private http://t.co/iVYfUtQ2Mh [http://t.co/RbYBX2qXll] #anon @YourAnonNews,images_train/boston_fake_18.jpg,misinformation
"Hurricane Harvey 'Toxic Soup' Contains E. Coli, Heavy Metals https://t.co/mPCA2LMCA9 https://t.co/8vpfpT3zyJ",data_image/hurricane_harvey/14_9_2017/908226980356677632_0.jpg,relief_info
Donate $10 to Harvey &amp; Irma relief by texting REDCROSS to 90999 or visiting https://t.co/wursf8gG3p‚Ä¶ https://t.co/9q2mgJvSrg,data_image/hurricane_irma/17_9_2017/909409106120785920_0.jpg,urgent_help
