event_name	tweet_id	image_id	tweet_text	image	label	label_text	label_image	label_text_image	new_cate
hurricane_maria	928972399139344384	928972399139344384_0	Giant sinkholes weighing down Puerto Rico https://t.co/VKFdh5VJIW https://t.co/1uv81an6d2	data_image/hurricane_maria/10_11_2017/928972399139344384_0.jpg	infrastructure_and_utility_damage	not_humanitarian	infrastructure_and_utility_damage	Negative	irrelevant
hurricane_harvey	901701285828689920	901701285828689920_0	Steve Harvey was sitting in front of Lebron James! .@IAmSteveHarvey .@realDonaldTrump please RT https://t.co/Rzr5efSTOG	data_image/hurricane_harvey/27_8_2017/901701285828689920_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive	irrelevant
california_wildfires	918354135350616064	918354135350616064_2	Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF	data_image/california_wildfires/12_10_2017/918354135350616064_2.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative	information_share
iraq_iran_earthquake	929992506158149635	929992506158149635_0	RT @AhmadiyyaTimes: Baghdad: Powerful earthquake on Iran-Iraq border kills 207 people https://t.co/86eNttQ1p4 Pls RT https://t.co/YYiWsqD0ES	data_image/iraq_iran_earthquake/13_11_2017/929992506158149635_0.jpg	other_relevant_information	injured_or_dead_people	other_relevant_information	Negative	emergency_response
hurricane_maria	927722288123748352	927722288123748352_0	$459* -- Minneapolis Nonstop to Puerto Rico in Winter (R/T) https://t.co/XuI9MAmgZz #msp #sju #suncountryairlines https://t.co/pTTkUlHw8G	data_image/hurricane_maria/7_11_2017/927722288123748352_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive	irrelevant
mexico_earthquake	914942756815986689	914942756815986689_0	NiLP Report: Inequlities of the Mexico Earthquake https://t.co/CO2s2Qr51K https://t.co/smxA6acfTX	data_image/mexico_earthquake/2_10_2017/914942756815986689_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive	irrelevant
hurricane_irma	910035953976299521	910035953976299521_0	How to support @woccu fund for Caribbean credit unions hit by Hurricane Irma #coops https://t.co/MBLNDeJlij https://t.co/kIM5DSzsbV	data_image/hurricane_irma/19_9_2017/910035953976299521_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	other_relevant_information	Negative	emergency_response
california_wildfires	918358890302947328	918358890302947328_0	Sonoma and Napa Wineries Damaged by California Wildfires: Updated List https://t.co/QjZhtqshU7 https://t.co/onyQongBhn	data_image/california_wildfires/12_10_2017/918358890302947328_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive	damage_report
hurricane_maria	928018676946821120	928018676946821120_0	#towergarden ready to grow again after Hurricane Maria! https://t.co/miBUAx2EZ7	data_image/hurricane_maria/7_11_2017/928018676946821120_0.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative	information_share
hurricane_maria	911688647774261249	911688647774261249_0	#providersafety #tourplanning Providers headed to the East Coast this week. Latest #HurricaneMaria forecast models https://t.co/KjGxfppZcK	data_image/hurricane_maria/23_9_2017/911688647774261249_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive	information_share
hurricane_maria	922832520512770050	922832520512770050_0	238? Puerto Rico put in a bid. Now that could lead to a big economic swing. https://t.co/XUmZXjwncr	data_image/hurricane_maria/24_10_2017/922832520512770050_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive	irrelevant
hurricane_harvey	906634259674357765	906634259674357765_0	RT @FloridaStorms: Tornado warning for Lower #Keys including #KeyWest. Storm moving SW at 70mph. https://t.co/NIvF1RD6M4	data_image/hurricane_harvey/9_9_2017/906634259674357765_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive	information_share
hurricane_harvey	901663546701905920	901663546701905920_0	RT @BBCJamesCook: The little town of Rockport has suffered severe damage from #HurricaneHarvey. https://t.co/fBZFMABaKZ	data_image/hurricane_harvey/27_8_2017/901663546701905920_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive	damage_report
hurricane_irma	909974100419911680	909974100419911680_0	Storm surge policy questions swell in the wake of Hurricane Irma https://t.co/VGVxRiVAJF https://t.co/3WwnBWeNbt	data_image/hurricane_irma/19_9_2017/909974100419911680_0.jpg	other_relevant_information	other_relevant_information	infrastructure_and_utility_damage	Negative	information_share
hurricane_harvey	901671503435063296	901671503435063296_0	RT @StormVisuals: First light reveals heavy damage in Rockport, TX. #hurricaneharvey. https://t.co/a9vVRn9iJS	data_image/hurricane_harvey/27_8_2017/901671503435063296_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive	damage_report
california_wildfires	921435015078207488	921435015078207488_0	(Metro):At least 31 cannabis farms go up in smoke as wildfires rip through #California :.. https://t.co/eQgI1MNGhq https://t.co/87ljsERLlK	data_image/california_wildfires/20_10_2017/921435015078207488_0.jpg	not_humanitarian	infrastructure_and_utility_damage	not_humanitarian	Negative	damage_report
hurricane_maria	912332287278239745	912332287278239745_1	The Monday 11am update on Maria. The storm is a little stronger. Winds are at 80mph. #SpectrumNews #ncwx #Maria https://t.co/BwSO3i9mbU	data_image/hurricane_maria/25_9_2017/912332287278239745_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive	information_share
hurricane_maria	913222624380989440	913222624380989440_0	Forecast track of #HurricaneMaria Freud said sometimes a cigar is just a cigar. https://t.co/ZnH55kUX9J	data_image/hurricane_maria/28_9_2017/913222624380989440_0.jpg	other_relevant_information	not_humanitarian	other_relevant_information	Negative	irrelevant
iraq_iran_earthquake	930022107278381057	930022107278381057_0	Pics from Iran 204 person killed &amp; 1600 injured by #earthquake yesterday #زلزال_إيران https://t.co/gOAvZmB8fw	data_image/iraq_iran_earthquake/13_11_2017/930022107278381057_0.jpg	injured_or_dead_people	injured_or_dead_people	affected_individuals	Negative	emergency_response
hurricane_maria	912022246008541191	912022246008541191_1	@realDonaldTrump Mr. President please stay focus and get your priorities straight! Hurricane Maria PR https://t.co/VECyPmbXme	data_image/hurricane_maria/24_9_2017/912022246008541191_1.jpg	not_humanitarian	not_humanitarian	infrastructure_and_utility_damage	Negative	irrelevant
hurricane_harvey	907200075687964672	907200075687964672_1	Twisted up sign and splintered light pole make me wonder if we had a small tornado here #HurricaneIrma https://t.co/zu0eIMwwMG	data_image/hurricane_harvey/11_9_2017/907200075687964672_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive	damage_report
hurricane_harvey	908111238038675457	908111238038675457_0	Tornado Warning continues for Skyland NV, Lakeridge NV until 4:45 PM PDT https://t.co/zTARMkij39	data_image/hurricane_harvey/13_9_2017/908111238038675457_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive	information_share
srilanka_floods	875461354584289281	875461354584289281_2	#USSLakeErie continue to provide #SriLanka humanitarian aid and assistance in wake of #FloodSL #AroundTheFleet https://t.co/J1tSp7r9ip	data_image/srilanka_floods/15_6_2017/875461354584289281_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	not_humanitarian	Negative	emergency_response
hurricane_irma	910127478315855872	910127478315855872_0	Hurricane Irma Florida Homeowner Claims are already up to nearly $2 Billion¬ https://t.co/zaVxW8PaWf https://t.co/I6YPfRcFYX	data_image/hurricane_irma/19_9_2017/910127478315855872_0.jpg	vehicle_damage	infrastructure_and_utility_damage	vehicle_damage	Negative	damage_report
hurricane_maria	921609151075274752	921609151075274752_0	RT @lizzyraps: itz an epileptic Halloween party. $ goes to Puerto Rico. Find daphne w the dollar prints ;) https://t.co/P6ftbeGIFo	data_image/hurricane_maria/21_10_2017/921609151075274752_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive	irrelevant
hurricane_maria	913158387139055616	913158387139055616_0	Sunset and beach clean up activities on Nevis Island following Hurricane Maria @spann https://t.co/D9iFCSZjBD	data_image/hurricane_maria/27_9_2017/913158387139055616_0.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative	information_share
